CR,RF,RF-CAT,SEXO,IDA-MÉD,TC,NC,TO,ME,TURNO,TC-NC-TO,NC-ME,NC-TURNO,ANO,AE
PRE,,ND,F,22.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2022,NÃO
PRE,,ND,F,22.0,TÉC,CE,SUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2022,NÃO
PRE,,ND,F,32.0,TÉC,TI,SUB,P,NOT,TÉC-TI-SUB,TI-P,TI-NOT,2022,SIM
PRE,,ND,F,37.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2022,SIM
PRE,,ND,M,27.0,TÉC,TI,SUB,P,NOT,TÉC-TI-SUB,TI-P,TI-NOT,2022,SIM
PRE,,ND,M,27.0,TÉC,TA,SUB,P,NOT,TÉC-TA-SUB,TA-P,TA-NOT,2022,NÃO
PRE,,ND,M,27.0,TÉC,TA,SUB,P,NOT,TÉC-TA-SUB,TA-P,TA-NOT,2022,SIM
PRE,,ND,M,37.0,TÉC,SJ,SUB,P,NOT,TÉC-SJ-SUB,SJ-P,SJ-NOT,2022,SIM
PRE,,ND,M,37.0,TÉC,SJ,SUB,P,NOT,TÉC-SJ-SUB,SJ-P,SJ-NOT,2022,SIM
PRE,,ND,M,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2022,SIM
PRE,,ND,M,42.0,TÉC,TA,SUB,P,NOT,TÉC-TA-SUB,TA-P,TA-NOT,2022,NÃO
PRE,,ND,M,57.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2022,SIM
PRE,,ND,M,57.0,TÉC,TI,SUB,P,NOT,TÉC-TI-SUB,TI-P,TI-NOT,2022,SIM
PAR,,ND,M,32.0,TÉC,SJ,SUB,P,NOT,TÉC-SJ-SUB,SJ-P,SJ-NOT,2022,NÃO
PAR,0.5,"0,5",F,47.0,TÉC,GT,SUB,P,VES,TÉC-GT-SUB,GT-P,GT-VES,2022,SIM
AMA,,ND,F,27.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
AMA,,ND,M,27.0,FIC,CTUCAL,NSA,P,MAT,FIC-CTUCAL-NSA,CTUCAL-P,CTUCAL-MAT,2023,NÃO
BRA,0.5,"0,5",F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,0.5,"0,5",F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,0.5,"0,5",F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,0.5,"0,5",F,17.0,TÉC,SJ,PROINT,P,INT,TÉC-SJ-PROINT,SJ-P,SJ-INT,2023,NÃO
BRA,0.5,"0,5",F,17.0,TÉC,SJ,PROINT,P,INT,TÉC-SJ-PROINT,SJ-P,SJ-INT,2023,NÃO
BRA,0.5,"0,5",F,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,NÃO
BRA,0.5,"0,5",F,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,NÃO
BRA,0.5,"0,5",F,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",F,22.0,TÉC,CE,SUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",F,22.0,TÉC,GT,SUB,P,VES,TÉC-GT-SUB,GT-P,GT-VES,2023,NÃO
BRA,0.5,"0,5",F,22.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",F,22.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,0.5,"0,5",F,22.0,TÉC,TA,SUB,P,NOT,TÉC-TA-SUB,TA-P,TA-NOT,2023,NÃO
BRA,0.5,"0,5",F,27.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,27.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,27.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",F,27.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",F,27.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",F,27.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",F,27.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",F,27.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,0.5,"0,5",F,27.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,0.5,"0,5",F,27.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,0.5,"0,5",F,27.0,TÉC,SJ,SUB,P,NOT,TÉC-SJ-SUB,SJ-P,SJ-NOT,2023,SIM
BRA,0.5,"0,5",F,27.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,NÃO
BRA,0.5,"0,5",F,27.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,0.5,"0,5",F,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,32.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",F,32.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",F,32.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,NÃO
BRA,0.5,"0,5",F,37.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,37.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,37.0,TÉC,GT,SUB,P,VES,TÉC-GT-SUB,GT-P,GT-VES,2023,NÃO
BRA,0.5,"0,5",F,37.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,0.5,"0,5",F,37.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,0.5,"0,5",F,42.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",F,42.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,0.5,"0,5",F,42.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,NÃO
BRA,0.5,"0,5",F,42.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,0.5,"0,5",F,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,47.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",F,47.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,0.5,"0,5",F,47.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,0.5,"0,5",F,57.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",F,62.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",M,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,0.5,"0,5",M,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",M,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",M,22.0,TÉC,CE,SUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,0.5,"0,5",M,27.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,0.5,"0,5",M,27.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,0.5,"0,5",M,32.0,FIC,CTUCAL,NSA,P,MAT,FIC-CTUCAL-NSA,CTUCAL-P,CTUCAL-MAT,2023,NÃO
BRA,0.5,"0,5",M,32.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",M,32.0,TÉC,GT,SUB,P,VES,TÉC-GT-SUB,GT-P,GT-VES,2023,NÃO
BRA,0.5,"0,5",M,32.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",M,32.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,0.5,"0,5",M,37.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,0.5,"0,5",M,37.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",M,37.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",M,37.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,0.5,"0,5",M,37.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,NÃO
BRA,0.5,"0,5",M,37.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,NÃO
BRA,0.5,"0,5",M,42.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",M,42.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,0.5,"0,5",M,47.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.0,1,F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.0,1,F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.0,1,F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.0,1,F,17.0,TÉC,SJ,PROINT,P,INT,TÉC-SJ-PROINT,SJ-P,SJ-INT,2023,NÃO
BRA,1.0,1,F,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,F,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,F,22.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,F,27.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,F,27.0,TÉC,CE,SUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,F,27.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,1.0,1,F,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,F,32.0,FIC,CTUCAL,NSA,P,MAT,FIC-CTUCAL-NSA,CTUCAL-P,CTUCAL-MAT,2023,NÃO
BRA,1.0,1,F,32.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,F,37.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,F,37.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,F,37.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-PROSUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,F,37.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,F,37.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,F,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,F,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,F,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,F,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,F,42.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,F,42.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,F,42.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,1.0,1,F,42.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,NÃO
BRA,1.0,1,F,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,F,47.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,1.0,1,F,57.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,F,57.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,M,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.0,1,M,22.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,M,22.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,1.0,1,M,27.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,M,27.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,1.0,1,M,27.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,1.0,1,M,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,M,32.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,1.0,1,M,37.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,M,37.0,TÉC,CE,SUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,1.0,1,M,37.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,M,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,M,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,M,42.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,NÃO
BRA,1.0,1,M,42.0,TÉC,GT,SUB,P,VES,TÉC-GT-SUB,GT-P,GT-VES,2023,NÃO
BRA,1.0,1,M,42.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,M,42.0,TÉC,TA,SUB,P,NOT,TÉC-TA-SUB,TA-P,TA-NOT,2023,NÃO
BRA,1.0,1,M,47.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.0,1,M,47.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,1.0,1,M,47.0,TÉC,TI,SUB,P,NOT,TÉC-TI-SUB,TI-P,TI-NOT,2023,SIM
BRA,1.0,1,M,57.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.0,1,M,62.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",F,17.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.5,"1,5",F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.5,"1,5",F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.5,"1,5",F,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.5,"1,5",F,22.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.5,"1,5",F,22.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,1.5,"1,5",F,32.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.5,"1,5",F,37.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,1.5,"1,5",F,37.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,1.5,"1,5",F,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",F,57.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",F,62.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,SIM
BRA,1.5,"1,5",M,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,1.5,"1,5",M,22.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,1.5,"1,5",M,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",M,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",M,37.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",M,37.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.5,"1,5",M,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",M,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",M,47.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.5,"1,5",M,52.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,1.5,"1,5",M,52.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,1.5,"1,5",M,52.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,2.5,"2,5",F,17.0,TÉC,SJ,PROINT,P,INT,TÉC-SJ-PROINT,SJ-P,SJ-INT,2023,NÃO
BRA,2.5,"2,5",F,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,2.5,"2,5",F,32.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,2.5,"2,5",F,32.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,2.5,"2,5",F,37.0,TÉC,TI,PROSUB,D,NSA,TÉC-THL-PROSUB,TI-D,TI-NSA,2023,NÃO
BRA,2.5,"2,5",F,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,2.5,"2,5",F,42.0,TÉC,GT,SUB,P,INT,TÉC-THL-SUB,GT-P,GT-INT,2023,NÃO
BRA,2.5,"2,5",F,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,2.5,"2,5",F,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,2.5,"2,5",M,17.0,TÉC,SJ,PROINT,P,INT,TÉC-SJ-PROINT,SJ-P,SJ-INT,2023,NÃO
BRA,2.5,"2,5",M,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,2.5,"2,5",M,32.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,2.5,"2,5",M,37.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,2.5,"2,5",M,37.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,2.5,"2,5",M,42.0,TÉC,CE,SUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,2.5,"2,5",M,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,2.5,"2,5",M,52.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,2.5,"2,5",M,57.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,2.5,"2,5",M,57.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,2.5,"2,5",M,57.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,3.5,"3,5",F,22.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,3.5,"3,5",F,37.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,NÃO
BRA,3.5,"3,5",F,42.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,3.5,"3,5",F,57.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,3.5,"3,5",M,27.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,3.5,"3,5",M,27.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,3.5,"3,5",M,32.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,3.5,"3,5",M,32.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,3.5,"3,5",M,37.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,NÃO
BRA,3.5,"3,5",M,37.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,3.5,"3,5",M,42.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,3.5,"3,5",M,47.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,3.5,"3,5",M,57.0,TÉC,TA,SUB,P,NOT,TÉC-TA-SUB,TA-P,TA-NOT,2023,NÃO
BRA,5.0,5,F,57.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,SIM
BRA,5.0,5,M,17.0,TÉC,SJ,INT,P,INT,TÉC-SJ-INT,SJ-P,SJ-INT,2023,NÃO
BRA,5.0,5,M,32.0,TÉC,TI,PROSUB,D,NSA,TÉC-TI-PROSUB,TI-D,TI-NSA,2023,SIM
BRA,5.0,5,M,37.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,5.0,5,M,37.0,TÉC,GT,SUB,P,INT,TÉC-GT-SUB,GT-P,GT-INT,2023,NÃO
BRA,5.0,5,M,62.0,EST,THL,NSA,D,NSA,EST-THL-NSA,THL-D,THL-NSA,2023,NÃO
BRA,,ND,F,22.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
BRA,,ND,F,27.0,TÉC,CE,PROSUB,D,NSA,TÉC-CE-SUB,CE-D,CE-NSA,2023,SIM
BRA,,ND,F,32.0,TÉC,SJ,SUB,D,NSA,TÉC-SJ-SUB,SJ-D,SJ-NSA,2023,SIM
